AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,rowguid,ModifiedDate
895,"3250 South Meridian",NULL,Puyallup,79,98371,...,"2001-07-01 00:00:00"
896,"2255 254th Avenue Se",NULL,Albany,58,97321,...,"2003-09-01 00:00:00"
897,"705 SE Mall Parkway",NULL,Everett,79,98201,...,"2002-08-01 00:00:00"
898,"700 Se Sunnyside Road",NULL,Clackamas,58,97015,...,"2003-09-01 00:00:00"
899,"North 93270 Newport Highway",NULL,Spokane,79,99202,...,"2003-08-01 00:00:00"
900,"25708 Dell Range Blvd.",NULL,Cheyenne,82,82001,...,"2001-07-01 00:00:00"
901,"No. 60 Bellis Fair Parkway",NULL,Bellingham,79,98225,...,"2003-09-01 00:00:00"
902,"950 Gateway Street",NULL,Springfield,58,97477,...,"2002-09-01 00:00:00"
903,"250775 SW Hillsdale Hwy",NULL,Beaverton,58,97005,...,"2002-08-01 00:00:00"
904,"9905 Three Rivers Drive",NULL,Kelso,79,98626,...,"2002-07-01 00:00:00"
905,"225 South 314th Street",NULL,"Federal Way",79,98003,...,"2002-11-01 00:00:00"
906,"7009 Sw Hall Blvd.",NULL,Tigard,58,97223,...,"2002-09-01 00:00:00"
907,"99295 S.e. Tualatin Valley_hwy.",NULL,Hillsboro,58,97123,...,"2003-08-01 00:00:00"
908,"79945 Corporate Center Drive",NULL,Miami,15,33127,...,"2003-08-01 00:00:00"
909,"3333 Micro Drive",NULL,Millington,72,38054,...,"2002-11-01 00:00:00"
910,"1 Corporate Center Drive",NULL,Miami,15,33127,...,"2001-12-01 00:00:00"
911,"100 Fifth Drive",NULL,Millington,72,38054,...,"2001-07-01 00:00:00"
912,"2525 Electrics Blvd.",NULL,Huntsville,3,35801,...,"2003-09-01 00:00:00"
913,"2550 High Street",NULL,"La Vergne",72,37086,...,"2001-08-01 00:00:00"
914,"Po Box 08050",NULL,Nashville,72,37203,...,"2002-08-01 00:00:00"
915,"Po Box 2257",NULL,Greensboro,42,27412,...,"2001-08-01 00:00:00"
916,"One Equinox Way",NULL,Sunrise,15,33322,...,"2003-08-01 00:00:00"
917,"2561 Nw 8410th Avenue",NULL,Miami,15,33127,...,"2002-07-01 00:00:00"
918,"8525 Nw 17th St.",NULL,Miami,15,33127,...,"2002-09-01 00:00:00"
919,"9876 Fruitville Rd",NULL,Sarasota,15,34236,...,"2001-08-01 00:00:00"
920,"42500 West Park Drive",NULL,Atlanta,17,30308,...,"2001-09-01 00:00:00"
921,"6055 Shawnee Industrial Way",NULL,Suwanee,17,30024,...,"2001-07-01 00:00:00"
922,"Tom Morris",NULL,Millington,72,38054,...,"2003-08-01 00:00:00"
923,"C/O Arrow Electronics",NULL,Memphis,72,38103,...,"2002-08-01 00:00:00"
924,"Park North Business Center",NULL,Clarkston,17,30021,...,"2002-08-01 00:00:00"
925,"23456 Calumet St",NULL,Clearwater,15,33755,...,"2003-10-01 00:00:00"
926,"6555 Quince Road, Suite 2025",NULL,Memphis,72,38103,...,"2001-09-01 00:00:00"
927,"2025 Greenwood Ct",NULL,Mcdonough,17,30253,...,"2003-09-01 00:00:00"
928,"83995 South Dixie Highway",NULL,Miami,15,33127,...,"2001-09-01 00:00:00"
929,"39950 Airport Blvd.",NULL,Mobile,3,36602,...,"2001-09-01 00:00:00"
930,"3990 Silas Creek Parkway",NULL,Winston-Salem,42,27104,...,"2001-08-01 00:00:00"
931,"956k North Wesleyan Blvd.",NULL,"Rocky Mount",42,27803,...,"2002-08-01 00:00:00"
932,"656 Cox Creek Pkwy.",NULL,Florence,3,35630,...,"2002-08-01 00:00:00"
933,"25050 S. Columbia Ave",NULL,Campbellsville,27,42718,...,"2002-09-01 00:00:00"
934,"2545 N.W. 107th Ave.",NULL,Miami,15,33127,...,"2002-07-01 00:00:00"
935,"8789 S.W. 2517 Ave.",NULL,Kendall,15,33143,...,"2003-06-01 00:00:00"
936,"825 Coral Way",NULL,Miami,15,33127,...,"2003-08-01 00:00:00"
937,"650 E Altamonte Dr",NULL,"Altamonte Springs",15,32701,...,"2003-08-01 00:00:00"
938,"25631 Florida Mall Ave.",NULL,Orlando,15,32804,...,"2001-08-01 00:00:00"
939,"770 South Point Dr",NULL,Memphis,72,38103,...,"2001-09-01 00:00:00"
940,"7725 Luddington Lane",NULL,Birmingham,3,35203,...,"2002-08-01 00:00:00"
941,"790 Shelbyville Road",NULL,"Saint Matthews",27,40207,...,"2003-09-01 00:00:00"
942,"4496 Barnes Crossing Rd.",NULL,Tupelo,39,38804,...,"2002-06-01 00:00:00"
943,"78025 E. Mercy Island Cswy",NULL,"Merritt Island",15,32952,...,"2001-07-01 00:00:00"
944,"574 Atlanta Highway",NULL,Montgomery,3,36104,...,"2003-07-01 00:00:00"
945,"5230a Hwy. 2553",NULL,Hixson,72,37343,...,"2003-07-01 00:00:00"
946,"25800 Gallitin Rd.",NULL,Nashville,72,37203,...,"2002-11-01 00:00:00"
947,"830 Highway 499 So",NULL,Mcdonough,17,30253,...,"2003-09-01 00:00:00"
948,"99842 White Mill East",NULL,Decatur,17,30030,...,"2001-09-01 00:00:00"
949,"Turfway Retail Center",NULL,Florence,27,41042,...,"2001-09-01 00:00:00"
950,"25 Myrtle Beach",NULL,"Myrtle Beach",67,29577,...,"2001-09-01 00:00:00"
951,"Parkway City Mall",NULL,Huntsville,3,35801,...,"2002-07-01 00:00:00"
952,"Factory Stores Of America",NULL,Crossville,72,38555,...,"2002-07-01 00:00:00"
953,"Fort Henry Mall",NULL,Kingsport,72,37660,...,"2002-07-01 00:00:00"
954,"Carolina Factory Shops",NULL,Gaffney,67,29340,...,"2001-08-01 00:00:00"
955,"Edgewater Mall",NULL,Biloxi,39,39530,...,"2001-07-01 00:00:00"
956,"Highland Lakes Shopping Ctr.",NULL,Orlando,15,32804,...,"2002-07-01 00:00:00"
957,"Grand Central Place",NULL,Somerset,27,42501,...,"2003-08-01 00:00:00"
958,"Silver Sands Factory Outlet",NULL,Destin,15,32541,...,"2001-07-01 00:00:00"
959,"West Georgia Commons",NULL,"La Grange",17,30240,...,"2003-10-01 00:00:00"
960,"Peachtree Mall",NULL,Columbus,17,31901,...,"2002-08-01 00:00:00"
961,"University Plaza",NULL,Tampa,15,33602,...,"2003-09-01 00:00:00"
962,"Flagler Park Plaza",NULL,Miami,15,33127,...,"2002-07-01 00:00:00"
963,"Market Square Shopping Center",NULL,Lakeland,15,33801,...,"2001-11-01 00:00:00"
964,"Fsa Outlet Center",NULL,Nashville,72,37203,...,"2002-08-01 00:00:00"
965,"Newport Shopping Center",NULL,Newport,27,41071,...,"2002-08-01 00:00:00"
966,"Factory Stores Of America",NULL,Smithfield,42,27577,...,"2002-08-01 00:00:00"
967,"Peach Festival Outlet",NULL,Byron,17,31008,...,"2001-12-01 00:00:00"
968,"Belz Factory Outlet",NULL,Orlando,15,32804,...,"2002-07-01 00:00:00"
969,"Horizon Outlet Center",NULL,"Vero Beach",15,32960,...,"2001-11-01 00:00:00"
970,"Hilton Head Factory Outlets No. 25",NULL,Bluffton,67,29910,...,"2001-08-01 00:00:00"
971,"Bay Area Outlet Mall",NULL,Clearwater,15,33755,...,"2001-07-01 00:00:00"
972,"Gulfport Factory Shops",NULL,Gulfport,39,39501,...,"2001-08-01 00:00:00"
973,"Belz Factory Outlet",NULL,"Pigeon Forge",72,37863,...,"2001-09-01 00:00:00"
974,"Savannah Festival Outlet",NULL,Savannah,17,31401,...,"2001-08-01 00:00:00"
975,"Mall Of Memphis",NULL,Memphis,72,38103,...,"2001-09-01 00:00:00"
976,"Foothills Mall",NULL,Maryville,72,37801,...,"2001-09-01 00:00:00"
977,"Dadeland Mall, Space 25090",NULL,Miami,15,33127,...,"2001-07-01 00:00:00"
978,"DeSouth Square",NULL,Bradenton,15,34205,...,"2003-09-01 00:00:00"
979,"32525 Hollywood Blvd.",NULL,Hollywood,15,33021,...,"2001-08-01 00:00:00"
980,"7700 Green Road",NULL,Raleigh,42,27603,...,"2003-09-01 00:00:00"
981,"20500 S.W. 2512th Ave",NULL,Miami,15,33127,...,"2002-07-01 00:00:00"
982,"9935 Robert C Daniel Jr Parkway",NULL,Augusta,17,30901,...,"2002-09-01 00:00:00"
983,"99535 Dallas Highway",NULL,Marietta,17,30060,...,"2002-09-01 00:00:00"
984,"254075 Biscayne Blvd.",NULL,"North Miami Beach",15,33162,...,"2001-09-01 00:00:00"
985,"42525 Austell Road",NULL,Austell,17,30106,...,"2001-07-01 00:00:00"
986,"6333 Cloverleaf Parkway",NULL,Kannapolis,42,28081,...,"2004-03-01 00:00:00"
987,"8520 University City Blvd",NULL,Charlotte,42,28202,...,"2003-08-01 00:00:00"
988,"482505 Warm Springs Blvd.",NULL,Fremont,9,94536,...,"2002-09-01 00:00:00"
989,"39933 Mission Oaks Blvd",NULL,Camarillo,9,93010,...,"2003-09-01 00:00:00"
990,"5420 West 22500 South",NULL,"Salt Lake City",74,84101,...,"2002-07-01 00:00:00"
991,"60025 Bollinger Canyon Road",NULL,"San Ramon",9,94583,...,"2002-09-01 00:00:00"
992,"9992 Whipple Rd",NULL,"Union City",9,94587,...,"2002-09-01 00:00:00"
993,"Corporate Office",NULL,"El Segundo",9,90245,...,"2002-09-01 00:00:00"
994,"25001 Montague Expressway",NULL,Milpitas,9,95035,...,"2002-07-01 00:00:00"
995,"4460 Newport Center Drive",NULL,"Newport Beach",9,92625,...,"2002-07-01 00:00:00"
996,"2575 West 2700 South",NULL,"Salt Lake City",74,84101,...,"2002-08-01 00:00:00"
997,"70259 West Sunnyview Ave",NULL,Visalia,9,93291,...,"2003-09-01 00:00:00"
998,"60750 San Clemente",NULL,Hayward,9,94541,...,"2003-09-01 00:00:00"
999,Receiving,NULL,Fullerton,9,92831,...,"2002-09-01 00:00:00"
1000,"22555 Paseo De Las Americas",NULL,"San Diego",9,92102,...,"2002-08-01 00:00:00"
